UserID,age,gender,occupation,clusterNum
3904,25,1,0,9
3905,1,1,10,9
3906,25,1,17,9
3907,50,1,17,9
3908,18,2,14,8
3909,25,1,0,9
3910,18,1,17,9
3911,25,1,20,9
3912,18,1,0,9
3913,25,1,4,9
3914,18,1,17,9
3915,35,1,4,9
3916,35,2,3,6
3917,25,1,4,9
3918,35,2,9,9
3919,25,1,18,9
3920,45,1,0,7
3921,35,1,17,9
3922,25,1,14,9
3923,18,1,4,9
3924,35,1,2,9
3925,50,1,12,9
3926,25,1,12,9
3927,25,1,2,9
3928,25,2,16,9
3929,25,1,0,9
3930,25,1,5,9
3931,56,1,3,9
3932,25,1,5,9
3933,25,1,7,9
3934,35,2,6,9
3935,25,1,0,9
3936,35,1,18,9
3937,35,2,12,9
3938,56,1,2,9
3939,25,1,2,9
3940,45,1,7,9
3941,35,1,20,9
3942,45,1,17,9
3943,18,1,4,9
3944,35,2,7,9
3945,35,2,16,9
3946,45,2,1,9
3947,25,2,12,9
3948,25,1,0,9
3949,45,2,12,9
3950,45,1,0,9
3951,25,1,4,9
3952,18,2,4,9
3953,45,2,1,9
3954,25,1,12,9
3955,18,1,4,9
3956,35,1,0,9
3957,25,1,0,9
3958,35,1,11,9
3959,45,1,7,9
3960,45,2,1,9
3961,35,2,14,8
3962,25,1,1,9
3963,56,2,0,9
3964,50,1,20,9
3965,56,1,16,9
3966,18,1,11,9
3967,25,1,0,9
3968,18,2,2,9
3969,25,1,2,9
3970,56,1,7,8
3971,25,2,2,9
3972,18,2,4,9
3973,25,2,6,9
3974,25,1,7,9
3975,35,1,0,9
3976,25,2,5,9
3977,25,2,0,9
3978,35,1,14,9
3979,35,1,13,9
3980,50,2,9,9
3981,25,1,4,9
3982,45,2,0,9
3983,56,1,13,9
3984,25,1,0,9
3985,25,1,7,9
3986,45,1,16,9
3987,25,1,7,9
3988,18,2,4,9
3989,25,2,14,9
3990,50,1,12,9
3991,25,1,16,9
3992,25,1,7,9
3993,25,1,4,9
3994,25,1,0,9
3995,50,1,7,9
3996,35,1,17,9
3997,18,1,14,9
3998,35,1,17,9
3999,45,1,0,9
4000,35,1,17,9
4001,35,1,7,9
4002,25,2,1,9
4003,45,1,16,9
4004,56,1,13,9
4005,50,1,0,9
4006,35,1,7,9
4007,1,1,7,9
4008,35,1,12,9
4009,18,1,1,9
4010,18,1,7,9
4011,25,1,14,9
4012,25,1,17,9
4013,18,1,4,9
4014,25,1,1,9
4015,25,1,0,9
4016,45,2,3,9
4017,50,1,0,9
4018,25,1,14,9
4019,45,2,20,9
4020,35,1,17,9
4021,25,1,6,9
4022,50,1,20,9
4023,35,1,14,9
4024,35,2,9,9
4025,25,1,5,9
4026,56,2,6,9
4027,25,1,7,9
4028,25,2,7,9
4029,25,1,4,9
4030,56,2,3,9
4031,35,1,7,9
4032,25,1,0,9
4033,25,1,12,9
4034,25,1,6,9
4035,25,1,0,9
4036,18,1,4,9
4037,25,1,1,9
4038,50,1,16,9
4039,50,1,6,8
4040,25,1,16,9
4041,25,1,20,9
4042,18,1,3,9
4043,35,1,15,9
4044,25,2,15,9
4045,35,2,3,9
4046,56,1,13,8
4047,45,1,17,9
4048,18,1,4,9
4049,35,2,1,9
4050,45,1,11,9
4051,35,1,6,9
4052,18,1,14,9
4053,25,1,2,7
4054,25,1,18,9
4055,35,1,3,9
4056,50,1,0,9
4057,1,1,10,9
4058,35,1,6,9
4059,25,1,6,9
4060,25,1,14,9
4061,25,1,18,9
4062,50,1,6,9
4063,25,1,7,9
4064,35,2,1,9
4065,45,1,0,9
4066,45,2,5,9
4067,25,1,0,9
4068,45,1,20,9
4069,56,1,3,7
4070,35,1,15,9
4071,25,1,15,9
4072,25,1,17,9
4073,50,1,6,9
4074,25,1,6,9
4075,35,1,6,9
4076,25,1,16,9
4077,25,1,17,9
4078,35,2,2,9
4079,25,1,15,9
4080,35,1,17,9
4081,35,1,1,9
4082,18,1,12,9
4083,25,1,20,9
4084,56,1,14,9
4085,56,1,13,9
4086,25,2,6,9
4087,1,2,10,9
4088,1,1,4,9
4089,25,1,3,9
4090,25,1,7,9
4091,56,1,6,9
4092,25,1,17,9
4093,25,2,0,9
4094,25,1,4,9
4095,25,1,17,9
4096,25,1,0,8
4097,25,1,15,9
4098,25,1,7,9
4099,35,1,7,9
4100,35,1,17,9
4101,56,1,6,7
4102,18,1,4,9
4103,1,1,10,9
4104,18,1,16,9
4105,18,1,16,9
4106,50,1,7,9
4107,25,1,16,8
4108,25,2,0,9
4109,35,1,17,9
4110,35,1,3,7
4111,45,2,7,9
4112,25,1,15,9
4113,45,1,18,9
4114,35,1,17,6
4115,35,1,14,9
4116,25,1,15,9
4117,35,1,7,9
4118,18,1,4,9
4119,25,1,3,9
4120,50,1,1,9
4121,25,1,16,9
4122,45,1,7,9
4123,18,1,19,9
4124,25,2,4,9
4125,25,1,18,9
4126,35,1,2,9
4127,25,1,17,9
4128,50,1,17,9
4129,35,1,6,9
4130,56,1,11,9
4131,35,1,6,9
4132,45,1,7,9
4133,25,1,17,9
4134,45,1,4,9
4135,45,2,12,9
4136,1,1,10,9
4137,50,1,16,7
4138,25,1,7,9
4139,25,1,7,9
4140,56,1,14,9
4141,25,1,0,9
4142,35,1,17,9
4143,56,1,7,9
4144,25,2,5,8
4145,18,1,4,9
4146,50,2,1,7
4147,35,1,17,9
4148,50,2,7,9
4149,35,2,7,9
4150,35,1,1,9
4151,25,1,0,9
4152,45,1,20,9
4153,25,1,14,9
4154,50,1,17,9
4155,25,1,1,9
4156,50,1,17,9
4157,56,1,20,9
4158,50,1,18,9
4159,1,2,10,9
4160,50,2,9,9
4161,35,1,20,9
4162,45,1,0,9
4163,25,2,14,9
4164,56,1,7,9
4165,35,1,1,9
4166,25,2,14,9
4167,25,2,7,8
4168,25,1,20,9
4169,45,2,6,9
4170,50,1,0,9
4171,45,1,7,9
4172,56,1,16,9
4173,35,1,7,9
4174,18,2,11,8
4175,35,2,3,9
4176,35,1,0,9
4177,45,1,7,9
4178,35,1,17,9
4179,50,2,16,7
4180,35,2,20,9
4181,56,1,13,9
4182,25,2,7,9
4183,25,1,18,9
4184,25,1,1,9
4185,50,1,7,7
4186,25,1,14,9
4187,25,1,7,9
4188,56,2,20,9
4189,50,1,7,9
4190,35,1,14,9
4191,45,1,17,9
4192,45,2,15,9
4193,35,1,17,6
4194,56,1,13,9
4195,18,1,4,9
4196,56,2,13,9
4197,35,1,14,9
4198,45,2,1,9
4199,18,1,4,9
4200,25,2,9,9
4201,45,1,7,9
4202,25,2,0,7
4203,25,1,7,9
4204,25,1,18,9
4205,35,1,7,9
4206,25,2,15,8
4207,35,2,1,9
4208,35,1,1,9
4209,35,2,0,9
4210,56,1,0,9
4211,25,1,17,9
4212,45,1,5,9
4213,56,1,18,9
4214,35,1,7,9
4215,25,2,0,9
4216,25,1,7,9
4217,25,1,17,7
4218,18,1,4,9
4219,50,1,17,9
4220,35,1,17,9
4221,35,1,0,9
4222,35,1,4,9
4223,45,2,17,9
4224,35,2,17,9
4225,45,2,1,9
4226,25,2,3,9
4227,35,2,6,9
4228,25,1,19,9
4229,50,1,18,9
4230,35,1,17,9
4231,56,1,13,6
4232,50,2,18,9
4233,35,2,20,8
4234,35,1,4,9
4235,45,2,3,9
4236,50,1,2,9
4237,25,2,3,9
4238,25,1,14,9
4239,35,1,16,9
4240,50,1,7,9
4241,35,1,17,9
4242,35,1,7,9
4243,50,1,7,9
4244,56,1,7,9
4245,35,1,17,9
4246,50,1,12,9
4247,35,2,7,9
4248,25,1,4,9
4249,25,1,4,9
4250,18,2,17,9
4251,50,2,0,9
4252,45,1,7,9
4253,35,2,3,9
4254,45,1,11,9
4255,25,1,17,9
4256,50,1,12,7
4257,1,2,2,9
4258,50,1,16,9
4259,25,1,17,9
4260,35,1,17,7
4261,25,1,16,9
4262,35,2,6,9
4263,35,2,6,8
4264,25,1,7,9
4265,45,1,1,7
4266,25,1,12,9
4267,56,1,13,8
4268,35,1,7,9
4269,45,2,20,9
4270,35,1,18,9
4271,45,1,7,2
4272,35,1,7,9
4273,45,1,17,9
4274,45,1,13,9
4275,45,2,1,9
4276,45,2,16,9
4277,45,2,0,9
4278,35,1,16,9
4279,45,2,7,8
4280,25,1,16,9
4281,35,1,17,9
4282,56,1,13,9
4283,35,1,0,9
4284,25,2,9,9
4285,50,1,7,9
4286,35,1,0,9
4287,35,1,17,9
4288,25,1,7,9
4289,25,2,9,6
4290,35,1,14,9
4291,25,1,17,9
4292,35,1,14,9
4293,25,1,0,9
4294,45,2,9,9
4295,1,1,10,9
4296,18,1,18,9
4297,56,1,6,9
4298,45,1,15,9
4299,18,2,14,9
4300,25,2,2,9
4301,18,2,4,9
4302,35,1,11,9
4303,50,1,1,9
4304,25,1,2,9
4305,18,1,0,9
4306,45,2,17,9
4307,45,1,7,9
4308,25,1,0,9
4309,25,1,0,9
4310,25,1,0,9
4311,25,1,4,9
4312,50,1,13,9
4313,25,1,18,9
4314,25,2,7,9
4315,25,1,17,9
4316,18,1,4,9
4317,25,1,6,9
4318,35,2,14,9
4319,25,1,5,9
4320,35,1,7,9
4321,25,1,5,9
4322,45,1,7,9
4323,50,2,6,9
4324,18,1,4,9
4325,25,1,5,9
4326,25,1,0,7
4327,45,2,13,9
4328,35,1,17,9
4329,50,1,3,9
4330,25,2,14,9
4331,45,2,6,9
4332,35,1,6,9
4333,25,2,3,7
4334,50,1,2,9
4335,25,1,1,9
4336,35,1,0,9
4337,25,2,0,9
4338,18,1,20,9
4339,18,2,5,7
4340,25,1,2,9
4341,25,2,17,7
4342,35,1,17,9
4343,25,1,0,9
4344,25,1,12,9
4345,25,1,1,9
4346,25,2,14,9
4347,18,1,17,9
4348,18,2,20,9
4349,45,1,0,9
4350,18,1,2,6
4351,18,1,2,9
4352,25,1,12,9
4353,18,1,4,9
4354,25,1,7,9
4355,35,1,14,9
4356,50,1,14,9
4357,35,1,16,9
4358,35,2,9,8
4359,35,1,17,9
4360,18,1,4,9
4361,25,2,9,9
4362,35,1,15,9
4363,25,1,17,9
4364,35,1,14,9
4365,25,1,18,9
4366,50,2,16,7
4367,18,1,15,9
4368,35,1,0,9
4369,18,1,17,9
4370,50,1,7,9
4371,25,1,16,9
4372,18,2,4,9
4373,35,1,17,9
4374,50,1,12,9
4375,18,1,4,9
4376,25,2,5,9
4377,25,2,5,9
4378,25,1,0,9
4379,18,1,17,9
4380,25,1,4,9
4381,25,2,1,9
4382,25,1,4,9
4383,25,1,18,9
4384,18,2,4,9
4385,25,1,0,9
4386,25,1,4,9
4387,25,1,5,9
4388,18,2,4,9
4389,45,1,3,9
4390,25,1,4,9
4391,25,1,0,9
4392,18,2,4,9
4393,18,1,4,9
4394,18,1,4,9
4395,25,1,4,7
4396,50,1,6,9
4397,18,1,1,9
4398,18,1,4,9
4399,18,2,4,9
4400,18,2,4,8
4401,18,2,4,9
4402,18,1,4,9
4403,18,2,14,8
4404,25,1,15,9
4405,25,1,1,9
4406,25,1,14,9
4407,25,1,16,9
4408,18,1,4,9
4409,45,2,2,9
4410,25,1,14,9
4411,18,1,19,9
4412,18,1,4,9
4413,18,1,4,9
4414,1,1,13,7
4415,25,1,4,9
4416,18,1,0,9
4417,18,1,4,9
4418,25,1,15,9
4419,50,2,0,9
4420,45,2,12,9
4421,25,1,15,9
4422,45,1,0,6
4423,25,1,5,9
4424,18,1,4,9
4425,25,1,7,9
4426,35,1,7,9
4427,45,1,17,9
4428,18,1,0,7
4429,25,1,14,9
4430,25,1,5,9
4431,25,2,0,9
4432,1,1,14,9
4433,25,1,12,9
4434,25,1,0,9
4435,35,2,7,9
4436,25,1,7,9
4437,25,1,12,9
4438,35,2,5,9
4439,50,1,0,9
4440,35,1,6,9
4441,35,1,1,9
4442,18,1,4,9
4443,50,1,15,9
4444,56,1,2,9
4445,25,2,12,7
4446,25,1,3,9
4447,18,1,18,9
4448,45,1,5,9
4449,25,1,14,9
4450,25,1,12,9
4451,25,1,15,9
4452,25,1,14,9
4453,25,2,7,9
4454,35,1,0,9
4455,25,1,20,9
4456,35,1,7,9
4457,35,2,2,9
4458,35,1,14,9
4459,25,2,4,9
4460,25,1,1,9
4461,25,1,14,9
4462,25,1,20,9
4463,25,2,0,9
4464,50,1,7,9
4465,50,2,1,7
4466,18,1,4,9
4467,35,1,11,9
4468,50,2,6,9
4469,35,2,7,9
4470,45,2,12,9
4471,35,1,12,9
4472,25,1,6,9
4473,45,2,16,9
4474,35,1,1,9
4475,35,1,7,9
4476,18,1,4,9
4477,45,1,1,9
4478,25,1,7,9
4479,1,1,12,9
4480,50,1,13,9
4481,25,1,0,9
4482,25,1,18,9
4483,35,2,1,9
4484,25,2,6,9
4485,25,2,17,9
4486,25,1,4,9
4487,35,1,8,9
4488,25,1,7,9
4489,35,1,7,9
4490,18,1,4,9
4491,35,1,5,9
4492,18,1,4,9
4493,56,1,13,6
4494,1,2,10,7
4495,45,1,0,9
4496,18,1,4,9
4497,45,1,2,9
4498,50,1,0,9
4499,50,1,7,9
4500,25,1,6,9
4501,50,1,7,9
4502,25,1,17,9
4503,50,1,0,9
4504,56,1,1,9
4505,25,2,0,9
4506,50,1,7,9
4507,50,1,16,9
4508,18,1,4,9
4509,25,1,20,9
4510,25,1,7,9
4511,45,1,7,9
4512,35,1,7,9
4513,25,1,1,9
4514,56,1,0,9
4515,18,1,3,9
4516,56,1,13,8
4517,18,1,4,9
4518,18,2,1,9
4519,25,1,0,9
4520,50,1,7,9
4521,25,1,4,9
4522,35,1,12,9
4523,45,1,1,9
4524,18,1,2,9
4525,25,1,2,9
4526,25,1,14,9
4527,25,1,20,9
4528,18,1,0,9
4529,25,1,14,9
4530,35,1,6,9
4531,35,2,1,9
4532,18,1,4,9
4533,25,1,7,9
4534,25,1,12,7
4535,18,1,4,9
4536,18,1,19,9
4537,18,1,12,9
4538,45,2,1,7
4539,25,1,12,8
4540,35,1,19,9
4541,25,2,14,9
4542,1,1,10,9
4543,35,1,0,9
4544,25,1,2,9
4545,56,1,1,9
4546,25,1,16,9
4547,25,1,7,9
4548,18,1,12,2
4549,18,1,2,7
4550,1,2,10,7
4551,18,1,16,7
4552,18,1,12,9
4553,25,1,0,9
4554,35,2,16,9
4555,25,2,9,6
4556,18,2,9,9
4557,45,1,16,9
4558,25,1,14,9
4559,35,1,14,9
4560,25,1,7,9
4561,25,1,0,9
4562,25,2,9,9
4563,35,1,10,9
4564,25,2,6,9
4565,35,1,12,9
4566,35,1,14,9
4567,35,1,17,9
4568,18,1,4,9
4569,25,2,4,9
4570,25,1,0,9
4571,45,1,17,7
4572,35,1,7,9
4573,1,2,10,9
4574,50,1,16,9
4575,25,1,4,9
4576,1,2,10,9
4577,25,2,7,7
4578,35,1,7,9
4579,25,1,0,9
4580,18,2,4,9
4581,56,2,13,9
4582,25,1,1,9
4583,25,2,0,8
4584,50,1,1,9
4585,45,2,0,9
4586,35,1,7,9
4587,25,1,4,9
4588,35,1,14,9
4589,25,2,4,9
4590,25,1,17,9
4591,18,2,20,9
4592,25,1,15,9
4593,18,1,4,9
4594,45,2,1,9
4595,35,1,16,9
4596,25,1,18,9
4597,18,2,4,9
4598,25,2,4,7
4599,35,2,3,9
4600,35,2,0,8
4601,25,1,0,9
4602,35,1,14,9
4603,35,1,7,9
4604,35,2,2,9
4605,25,1,15,6
4606,25,1,15,9
4607,1,2,10,9
4608,25,1,0,9
4609,25,2,0,9
4610,25,2,4,9
4611,25,2,4,9
4612,18,2,4,9
4613,18,2,4,9
4614,25,1,12,9
4615,45,2,1,9
4616,25,1,17,9
4617,25,1,20,9
4618,25,2,6,9
4619,25,1,14,9
4620,25,2,1,9
4621,18,2,17,9
4622,25,1,4,9
4623,25,1,12,8
4624,25,1,16,9
4625,25,1,12,9
4626,25,1,7,9
4627,25,1,14,9
4628,56,1,1,9
4629,56,2,6,7
4630,18,2,4,8
4631,25,2,4,8
4632,18,1,4,9
4633,25,1,0,9
4634,1,1,0,8
4635,50,1,20,9
4636,18,1,4,9
4637,18,1,2,7
4638,35,2,9,9
4639,25,1,4,9
4640,35,1,11,9
4641,25,1,4,9
4642,25,1,7,9
4643,25,1,0,9
4644,25,1,0,9
4645,50,1,1,9
4646,50,2,6,9
4647,25,2,6,7
4648,35,1,20,9
4649,18,1,4,8
4650,56,1,13,9
4651,25,1,7,9
4652,45,2,0,9
4653,25,2,7,9
4654,35,1,12,9
4655,35,1,20,9
4656,25,2,1,9
4657,25,1,17,9
4658,45,1,14,9
4659,25,1,4,9
4660,25,2,14,9
4661,18,2,4,9
4662,45,1,15,9
4663,18,2,4,9
4664,25,1,4,9
4665,45,2,7,9
4666,35,1,2,9
4667,35,1,1,9
4668,25,1,14,9
4669,35,1,14,9
4670,35,1,7,9
4671,35,1,5,9
4672,25,1,12,9
4673,56,1,13,9
4674,35,1,16,9
4675,35,2,7,9
4676,18,2,4,9
4677,45,1,14,9
4678,50,1,6,9
4679,35,1,2,9
4680,56,1,13,9
4681,35,1,0,9
4682,35,2,15,9
4683,25,1,7,9
4684,25,1,0,9
4685,25,2,0,9
4686,35,1,1,9
4687,18,1,1,9
4688,35,1,14,9
4689,25,1,9,9
4690,18,1,12,9
4691,1,2,10,9
4692,45,2,17,9
4693,25,2,7,9
4694,18,1,1,9
4695,56,1,7,9
4696,18,1,18,7
4697,18,1,12,5
4698,18,1,10,9
4699,25,2,6,9
4700,18,2,0,9
4701,18,2,4,9
4702,45,1,17,9
4703,25,1,11,9
4704,25,1,7,9
4705,18,1,20,9
4706,18,2,0,9
4707,25,1,14,9
4708,1,1,0,8
4709,25,1,0,9
4710,45,1,0,9
4711,35,2,16,9
4712,25,1,17,9
4713,35,1,17,9
4714,25,1,17,8
4715,50,1,1,9
4716,25,1,2,9
4717,25,2,16,9
4718,45,1,17,9
4719,35,1,7,9
4720,35,2,9,9
4721,25,1,2,7
4722,35,1,11,9
4723,35,1,12,8
4724,35,1,7,9
4725,56,2,6,9
4726,35,1,5,9
4727,35,2,16,9
4728,56,2,0,9
4729,25,1,19,9
4730,50,1,16,9
4731,50,1,11,9
4732,25,1,17,9
4733,25,1,14,9
4734,18,1,18,9
4735,50,1,1,9
4736,45,1,3,9
4737,18,1,20,9
4738,35,1,16,9
4739,56,1,1,9
4740,25,1,3,9
4741,25,2,3,9
4742,35,1,7,6
4743,25,1,3,9
4744,56,1,13,9
4745,50,1,15,9
4746,18,2,4,9
4747,50,1,1,9
4748,18,1,4,9
4749,45,1,16,9
4750,45,1,0,7
4751,25,2,0,9
4752,50,1,15,9
4753,18,2,4,7
4754,56,1,1,9
4755,18,2,0,9
4756,56,2,7,9
4757,56,1,16,7
4758,35,1,17,9
4759,56,2,13,9
4760,50,2,0,9
4761,35,1,17,9
4762,18,1,15,9
4763,25,2,14,9
4764,56,1,11,9
4765,1,1,10,9
4766,35,2,16,9
4767,35,1,16,7
4768,35,2,9,9
4769,25,1,4,9
4770,25,1,1,9
4771,35,2,7,9
4772,25,2,4,9
4773,56,1,17,9
4774,45,1,1,9
4775,45,1,14,9
4776,25,1,17,9
4777,25,2,3,9
4778,25,1,2,9
4779,25,1,0,9
4780,45,1,3,9
4781,25,1,12,9
4782,50,2,6,9
4783,45,1,1,9
4784,25,1,0,9
4785,35,2,6,9
4786,25,2,14,9
4787,45,1,6,9
4788,1,1,11,9
4789,35,1,7,9
4790,35,1,2,9
4791,25,2,2,9
4792,18,1,4,9
4793,50,2,7,9
4794,25,2,6,9
4795,35,2,0,9
4796,45,1,16,9
4797,35,1,7,9
4798,35,2,17,7
4799,25,1,1,9
4800,18,2,4,9
4801,18,1,4,9
4802,25,1,4,9
4803,56,1,1,9
4804,25,2,16,9
4805,35,2,1,9
4806,35,1,1,9
4807,25,1,17,9
4808,1,1,2,9
4809,35,1,0,9
4810,50,2,4,9
4811,18,1,12,9
4812,35,1,1,8
4813,18,1,14,9
4814,35,2,9,9
4815,18,1,14,9
4816,50,2,18,9
4817,45,2,6,9
4818,25,1,1,9
4819,25,2,17,9
4820,35,1,18,9
4821,50,1,11,9
4822,18,1,19,9
4823,35,2,0,9
4824,18,1,4,9
4825,25,1,7,9
4826,25,1,17,9
4827,45,1,12,9
4828,35,1,0,9
4829,18,2,20,9
4830,25,1,0,9
4831,1,1,10,9
4832,25,2,1,9
4833,25,1,14,9
4834,35,1,16,9
4835,45,2,9,9
4836,25,1,20,9
4837,45,2,16,9
4838,25,1,5,9
4839,45,1,1,9
4840,50,2,6,9
4841,45,2,6,9
4842,25,1,12,9
4843,35,2,1,9
4844,56,1,1,9
4845,45,1,7,9
4846,25,2,1,9
4847,25,2,2,7
4848,25,1,12,9
4849,35,2,6,9
4850,18,2,4,9
4851,45,2,3,7
4852,18,1,17,7
4853,35,1,0,9
4854,25,1,7,9
4855,50,2,13,9
4856,25,1,12,9
4857,25,1,7,9
4858,25,1,14,9
4859,25,1,1,9
4860,18,2,14,9
4861,25,1,2,7
4862,25,1,4,9
4863,25,1,0,9
4864,25,2,9,9
4865,18,1,20,9
4866,35,2,14,9
4867,56,1,12,9
4868,25,1,16,9
4869,35,1,17,9
4870,45,2,6,9
4871,35,2,3,9
4872,18,1,12,7
4873,45,1,1,9
4874,56,1,11,9
4875,25,2,4,9
4876,35,1,0,9
4877,35,2,17,9
4878,25,1,4,9
4879,50,1,4,9
4880,25,1,3,9
4881,45,2,9,7
4882,45,1,16,9
4883,45,1,11,9
4884,1,2,10,9
4885,35,1,14,9
4886,56,1,1,9
4887,35,2,17,9
4888,18,1,2,9
4889,56,2,0,9
4890,18,1,4,9
4891,25,2,1,9
4892,35,1,17,9
4893,25,1,12,9
4894,25,1,17,9
4895,35,1,7,8
4896,25,2,3,9
4897,35,1,6,7
4898,35,1,16,9
4899,25,1,1,9
4900,25,1,12,9
4901,25,1,20,9
4902,25,1,7,9
4903,35,1,14,9
4904,35,1,12,9
4905,50,1,15,9
4906,45,2,1,9
4907,50,1,17,9
4908,50,2,7,9
4909,35,1,15,9
4910,35,2,12,9
4911,18,1,12,9
4912,25,2,0,9
4913,50,2,20,7
4914,25,2,1,9
4915,25,2,1,8
4916,25,1,12,9
4917,18,1,20,9
4918,45,1,0,9
4919,18,2,12,9
4920,18,1,0,9
4921,35,1,1,9
4922,25,2,15,9
4923,18,1,17,9
4924,45,1,18,9
4925,35,2,0,8
4926,35,2,6,9
4927,1,1,10,6
4928,45,1,0,9
4929,25,2,3,9
4930,45,1,1,9
4931,50,1,17,9
4932,50,1,17,9
4933,25,1,7,9
4934,25,1,15,9
4935,25,2,0,9
4936,35,1,17,9
4937,18,2,4,9
4938,35,1,0,9
4939,18,2,4,9
4940,25,1,7,9
4941,50,2,11,9
4942,56,1,20,7
4943,45,1,12,9
4944,50,2,0,9
4945,50,1,17,9
4946,50,1,0,9
4947,35,2,1,9
4948,35,1,17,9
4949,45,1,2,9
4950,18,1,4,9
4951,25,1,16,9
4952,35,2,17,9
4953,25,2,14,9
4954,35,1,12,9
4955,45,1,0,9
4956,56,1,13,8
4957,35,1,15,9
4958,25,1,2,9
4959,18,1,7,9
4960,25,1,17,9
4961,56,1,1,9
4962,25,1,7,9
4963,25,1,6,9
4964,45,1,17,9
4965,35,1,0,9
4966,1,1,10,9
4967,50,1,14,9
4968,18,1,4,9
4969,50,2,20,7
4970,18,1,19,7
4971,25,2,12,9
4972,35,1,7,9
4973,35,1,0,9
4974,56,2,2,9
4975,35,1,20,7
4976,35,1,0,9
4977,25,1,11,9
4978,25,1,4,9
4979,35,1,14,9
4980,35,1,2,9
4981,25,1,1,9
4982,50,1,1,9
4983,25,1,12,9
4984,45,2,16,9
4985,35,1,0,9
4986,35,1,0,9
4987,18,1,12,7
4988,56,2,8,9
4989,25,1,17,9
4990,25,1,0,9
4991,25,2,4,9
4992,56,2,14,9
4993,25,2,2,9
4994,45,1,17,9
4995,45,1,17,9
4996,50,1,20,9
4997,35,1,7,9
4998,1,1,10,8
4999,18,2,4,9
5000,56,2,13,9
5001,25,1,4,9
5002,25,2,2,9
5003,25,1,17,9
5004,35,1,12,9
5005,56,2,1,9
5006,45,1,16,9
5007,35,1,3,8
5008,18,2,4,9
5009,25,1,20,9
5010,45,2,16,9
5011,45,1,15,9
5012,18,1,4,9
5013,50,1,15,7
5014,18,1,4,9
5015,45,1,0,9
5016,35,1,6,9
5017,35,2,1,9
5018,35,1,12,9
5019,56,2,12,9
5020,25,1,7,9
5021,56,2,13,9
5022,50,1,6,9
5023,35,1,7,9
5024,35,1,20,9
5025,45,2,1,9
5026,25,1,20,9
5027,25,1,17,9
5028,25,2,14,9
5029,25,1,12,9
5030,25,1,4,9
5031,18,1,1,8
5032,25,2,4,9
5033,18,1,17,9
5034,56,2,13,9
5035,25,2,15,9
5036,25,2,17,9
5037,35,1,7,8
5038,35,1,12,9
5039,25,1,20,9
5040,35,2,4,9
5041,45,1,12,9
5042,45,2,6,9
5043,18,2,2,9
5044,18,2,6,9
5045,35,2,6,9
5046,35,1,0,9
5047,25,1,16,9
5048,45,1,6,9
5049,35,2,7,9
5050,25,1,12,9
5051,18,2,4,9
5052,50,2,7,8
5053,35,1,16,9
5054,25,1,4,9
5055,35,1,2,9
5056,35,2,16,9
5057,45,1,1,9
5058,50,1,7,9
5059,56,1,17,9
5060,45,1,16,9
5061,45,1,17,9
5062,18,2,19,9
5063,50,1,16,9
5064,1,2,10,9
5065,18,1,4,9
5066,25,1,14,9
5067,25,2,1,9
5068,56,1,13,9
5069,35,1,7,9
5070,56,2,0,9
5071,25,1,2,9
5072,25,2,7,9
5073,45,1,17,9
5074,56,1,2,9
5075,1,1,0,9
5076,50,1,6,9
5077,25,1,3,9
5078,25,1,2,9
5079,45,1,7,9
5080,25,1,4,9
5081,50,2,12,9
5082,18,2,4,9
5083,35,1,1,9
5084,25,1,4,9
5085,18,1,4,9
5086,56,1,17,9
5087,25,1,1,9
5088,25,2,6,9
5089,25,1,17,9
5090,35,2,16,9
5091,35,2,19,9
5092,25,1,17,9
5093,56,1,14,9
5094,50,1,7,9
5095,18,1,10,9
5096,35,2,1,9
5097,25,1,11,9
5098,56,1,16,9
5099,50,1,7,9
5100,18,1,0,9
5101,50,1,6,9
5102,25,1,0,9
5103,25,1,12,9
5104,35,2,16,9
5105,35,1,20,9
5106,50,1,7,9
5107,35,2,1,9
5108,45,2,0,9
5109,25,2,9,9
5110,45,2,6,9
5111,35,1,15,9
5112,35,1,2,9
5113,35,1,13,9
5114,25,1,0,9
5115,1,2,10,9
5116,56,1,12,9
5117,35,1,6,8
5118,25,2,0,7
5119,1,1,10,9
5120,25,2,0,9
5121,50,1,7,9
5122,25,1,7,9
5123,25,1,0,7
5124,50,1,12,9
5125,35,1,2,9
5126,45,1,0,7
5127,25,1,11,9
5128,45,1,5,9
5129,50,1,7,9
5130,45,1,17,9
5131,50,2,1,9
5132,25,2,1,9
5133,35,1,7,9
5134,18,1,11,7
5135,25,1,17,9
5136,35,1,7,9
5137,25,1,12,9
5138,18,1,18,9
5139,25,1,17,9
5140,50,1,16,9
5141,25,1,6,9
5142,18,1,17,9
5143,25,1,1,9
5144,18,1,4,9
5145,50,2,0,9
5146,35,1,7,7
5147,56,1,1,7
5148,18,1,0,9
5149,25,1,20,9
5150,35,1,1,9
5151,25,1,3,9
5152,18,1,19,9
5153,25,2,4,9
5154,25,1,7,9
5155,25,1,16,6
5156,25,1,16,9
5157,18,1,14,9
5158,35,1,1,9
5159,18,2,4,9
5160,35,1,7,7
5161,18,2,4,9
5162,25,1,4,9
5163,25,1,17,9
5164,45,1,6,9
5165,35,2,17,9
5166,35,1,6,9
5167,50,1,6,9
5168,18,1,15,9
5169,35,1,7,9
5170,50,2,4,9
5171,18,1,4,9
5172,56,1,17,7
5173,35,2,11,9
5174,1,1,10,9
